A	3	5	2	173	102.36656	27.61924	5.00000	1.00	1.00	1	010.15	202112211028	0.1011879D+06	1.0000
A	3	5	3	173	102.36813	27.61998	10.00000	1.00	1.00	1	010.15	202112211029	0.1010826D+06	1.0000
A	3	5	4	173	102.36969	27.62072	15.00000	1.00	1.00	1	010.15	202112211029	0.1009773D+06	1.0000
A	3	5	5	173	102.37125	27.62146	20.00000	1.00	1.00	1	010.15	202112211029	0.5045386D+05	1.0000
A	3	6	1	173	102.26900	27.78780	0.00000	1.00	1.00	1	010.15	202112211028	0.6426737D+05	1.0000
A	3	6	2	173	102.27071	27.78821	5.00000	1.00	1.00	1	010.15	202112211028	0.1284035D+06	1.0000
A	3	6	3	173	102.27243	27.78862	10.00000	1.00	1.00	1	010.15	202112211029	0.1282051D+06	1.0000
A	3	6	4	173	102.27414	27.78903	15.00000	1.00	1.00	1	010.15	202112211029	0.1280065D+06	1.0000
A	3	6	5	173	102.27585	27.78944	20.00000	1.00	1.00	1	010.15	202112211029	0.6393755D+05	1.0000
A	3	7	1	173	102.23100	28.05900	0.00000	1.00	1.00	1	010.15	202112211028	0.6863020D+05	1.0000
A	3	7	2	173	102.23278	28.05905	5.00000	1.00	1.00	1	010.15	202112211028	0.1371734D+06	1.0000
A	3	7	3	173	102.23456	28.05911	10.00000	1.00	1.00	1	010.15	202112211029	0.1370416D+06	1.0000
A	3	7	4	173	102.23634	28.05916	15.00000	1.00	1.00	1	010.15	202112211029	0.1369098D+06	1.0000
A	3	7	5	173	102.23811	28.05921	20.00000	1.00	1.00	1	010.15	202112211029	0.6841137D+05	1.0000
A	3	8	1	173	102.25000	28.27930	0.00000	1.00	1.00	1	010.15	202112211028	0.5895780D+05	1.0000
A	3	8	2	173	102.25178	28.27924	5.00000	1.00	1.00	1	010.15	202112211028	0.1179128D+06	1.0000
A	3	8	3	173	102.25356	28.27918	10.00000	1.00	1.00	1	010.15	202112211029	0.1179086D+06	1.0000
A	3	8	4	173	102.25534	28.27911	15.00000	1.00	1.00	1	010.15	202112211029	0.1179044D+06	1.0000
A	3	8	5	173	102.25713	28.27905	20.00000	1.00	1.00	1	010.15	202112211029	0.5895079D+05	1.0000
A	3	9	1	173	102.25000	28.48270	0.00000	1.00	1.00	1	010.15	202112211028	0.6128001D+05	1.0000
A	3	9	2	173	102.25179	28.48274	5.00000	1.00	1.00	1	010.15	202112211028	0.1225599D+06	1.0000
A	3	9	3	173	102.25357	28.48278	10.00000	1.00	1.00	1	010.15	202112211029	0.1225596D+06	1.0000
A	3	9	4	173	102.25536	28.48281	15.00000	1.00	1.00	1	010.15	202112211029	0.1225595D+06	1.0000
A	3	9	5	173	102.25714	28.48285	20.00000	1.00	1.00	1	010.15	202112211029	0.6127969D+05	1.0000
A	3	10	1	173	102.23800	28.72010	0.00000	1.00	1.00	1	010.15	202112211028	0.5217514D+05	1.0000
A	3	10	2	173	102.23979	28.72004	5.00000	1.00	1.00	1	010.15	202112211028	0.1042713D+06	1.0000
A	3	10	3	173	102.24158	28.71997	10.00000	1.00	1.00	1	010.15	202112211029	0.1041516D+06	1.0000
A	3	10	4	173	102.24337	28.71991	15.00000	1.00	1.00	1	010.15	202112211029	0.1040320D+06	1.0000
A	3	10	5	173	102.24516	28.71985	20.00000	1.00	1.00	1	010.15	202112211029	0.5197648D+05	1.0000
A	3	11	1	173	102.26700	28.85580	0.00000	1.00	1.00	1	010.15	202112211028	0.4383499D+05	1.0000
A	3	11	2	173	102.26874	28.85541	5.00000	1.00	1.00	1	010.15	202112211028	0.8764969D+05	1.0000
A	3	11	3	173	102.27047	28.85502	10.00000	1.00	1.00	1	010.15	202112211029	0.8761875D+05	1.0000
A	3	11	4	173	102.27221	28.85463	15.00000	1.00	1.00	1	010.15	202112211029	0.8758781D+05	1.0000
A	3	11	5	173	102.27395	28.85424	20.00000	1.00	1.00	1	010.15	202112211029	0.4378375D+05	1.0000
A	3	12	1	173	102.32700	29.02520	0.00000	1.00	1.00	1	010.15	202112211028	0.4599184D+05	1.0000
A	3	12	2	173	102.32878	29.02503	5.00000	1.00	1.00	1	010.15	202112211028	0.9208699D+05	1.0000
